<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,1,20210601,003500,1.2225000,1.2227000,1.2223500,1.2226000,49
EURUSD,1,20210601,003600,1.2223500,1.2226800,1.2223500,1.2223900,112
EURUSD,1,20210601,003700,1.2224000,1.2226900,1.2223400,1.2225000,112
EURUSD,1,20210601,003800,1.2224300,1.2226800,1.2223200,1.2223900,92
EURUSD,1,20210601,003900,1.2223800,1.2226300,1.2223800,1.2223900,74
EURUSD,1,20210601,004000,1.2225200,1.2226500,1.2223800,1.2224700,106
EURUSD,1,20210601,004100,1.2225000,1.2227100,1.2223500,1.2225000,109
EURUSD,1,20210601,004200,1.2227200,1.2227300,1.2223500,1.2227100,93
EURUSD,1,20210601,004300,1.2225000,1.2227100,1.2223500,1.2225000,99
EURUSD,1,20210601,004400,1.2227100,1.2227200,1.2223500,1.2225000,50
EURUSD,1,20210601,004500,1.2225000,1.2227200,1.2223500,1.2225000,118
EURUSD,1,20210601,004600,1.2225100,1.2227100,1.2224000,1.2226000,81
EURUSD,1,20210601,004700,1.2225000,1.2226900,1.2224000,1.2225000,64
EURUSD,1,20210601,004800,1.2223500,1.2226700,1.2223500,1.2224700,52
EURUSD,1,20210601,004900,1.2223500,1.2228000,1.2223500,1.2227000,187
EURUSD,1,20210601,005000,1.2226000,1.2228000,1.2225300,1.2226400,145
EURUSD,1,20210601,005100,1.2226000,1.2227900,1.2224600,1.2224600,165
EURUSD,1,20210601,005200,1.2225300,1.2227100,1.2223500,1.2224900,75
EURUSD,1,20210601,005300,1.2226000,1.2227100,1.2223500,1.2227100,58
EURUSD,1,20210601,005400,1.2224900,1.2227100,1.2223500,1.2226900,59
EURUSD,1,20210601,005500,1.2226900,1.2227200,1.2223900,1.2225300,82
EURUSD,1,20210601,005600,1.2225300,1.2227100,1.2224100,1.2225000,98
EURUSD,1,20210601,005700,1.2225000,1.2227100,1.2224000,1.2227000,97
EURUSD,1,20210601,005800,1.2225200,1.2227000,1.2224000,1.2226000,95
EURUSD,1,20210601,005900,1.2225000,1.2227000,1.2223900,1.2225000,83
EURUSD,1,20210601,010000,1.2226000,1.2227000,1.2224200,1.2225100,102
EURUSD,1,20210601,010100,1.2225000,1.2227400,1.2224200,1.2226900,1357
EURUSD,1,20210601,010200,1.2226600,1.2228800,1.2226000,1.2228000,685
EURUSD,1,20210601,010300,1.2228400,1.2228900,1.2225800,1.2228800,344
EURUSD,1,20210601,010400,1.2228700,1.2229200,1.2226900,1.2228800,181
EURUSD,1,20210601,010500,1.2228900,1.2229000,1.2226000,1.2228100,346
EURUSD,1,20210601,010600,1.2228200,1.2228500,1.2226000,1.2227000,261
EURUSD,1,20210601,010700,1.2227900,1.2228400,1.2227000,1.2227000,273
EURUSD,1,20210601,010800,1.2227900,1.2228700,1.2226000,1.2228100,381
EURUSD,1,20210601,010900,1.2228300,1.2228500,1.2227000,1.2228200,160
EURUSD,1,20210601,011000,1.2228100,1.2228500,1.2226000,1.2228200,166
EURUSD,1,20210601,011100,1.2228400,1.2229000,1.2227000,1.2228900,105
EURUSD,1,20210601,011200,1.2228500,1.2229000,1.2226000,1.2228500,459
EURUSD,1,20210601,011300,1.2228500,1.2229100,1.2228000,1.2229000,121
EURUSD,1,20210601,011400,1.2228000,1.2229100,1.2227000,1.2229000,175
EURUSD,1,20210601,011500,1.2228600,1.2229100,1.2228000,1.2229000,82
EURUSD,1,20210601,011600,1.2228700,1.2229000,1.2227000,1.2228100,250
EURUSD,1,20210601,011700,1.2228200,1.2228400,1.2227000,1.2227000,83
EURUSD,1,20210601,011800,1.2227900,1.2228400,1.2226000,1.2228400,117
EURUSD,1,20210601,011900,1.2227000,1.2228300,1.2225400,1.2227500,237
EURUSD,1,20210601,012000,1.2227600,1.2228000,1.2225000,1.2227200,264
EURUSD,1,20210601,012100,1.2227200,1.2227600,1.2225000,1.2226000,138
EURUSD,1,20210601,012200,1.2227300,1.2228000,1.2226000,1.2228000,98
EURUSD,1,20210601,012300,1.2227700,1.2229300,1.2227000,1.2229000,376
EURUSD,1,20210601,012400,1.2228800,1.2229200,1.2227000,1.2228900,180
EURUSD,1,20210601,012500,1.2228700,1.2229100,1.2227000,1.2229000,134
EURUSD,1,20210601,012600,1.2229000,1.2229100,1.2227000,1.2228900,209
EURUSD,1,20210601,012700,1.2228900,1.2229000,1.2226400,1.2228700,345
EURUSD,1,20210601,012800,1.2228400,1.2229000,1.2227000,1.2228900,220
EURUSD,1,20210601,012900,1.2228900,1.2229500,1.2228000,1.2229500,214
EURUSD,1,20210601,013000,1.2229400,1.2229500,1.2228000,1.2228000,111
EURUSD,1,20210601,013100,1.2229000,1.2230800,1.2228000,1.2230500,413
EURUSD,1,20210601,013200,1.2230700,1.2231300,1.2228600,1.2230900,370
EURUSD,1,20210601,013300,1.2230800,1.2233000,1.2230000,1.2232200,657
EURUSD,1,20210601,013400,1.2232300,1.2233000,1.2230000,1.2232100,225
EURUSD,1,20210601,013500,1.2232100,1.2232200,1.2231000,1.2231900,146
EURUSD,1,20210601,013600,1.2231700,1.2231900,1.2228400,1.2230300,331
EURUSD,1,20210601,013700,1.2230600,1.2230600,1.2228000,1.2229000,87
EURUSD,1,20210601,013800,1.2230300,1.2231000,1.2229000,1.2230600,93
EURUSD,1,20210601,013900,1.2231000,1.2231000,1.2229000,1.2230000,97
EURUSD,1,20210601,014000,1.2231000,1.2231000,1.2229000,1.2229000,58
EURUSD,1,20210601,014100,1.2230300,1.2231000,1.2229000,1.2230500,90
EURUSD,1,20210601,014200,1.2230700,1.2231000,1.2229000,1.2230300,95
EURUSD,1,20210601,014300,1.2230200,1.2230700,1.2229000,1.2229000,81
EURUSD,1,20210601,014400,1.2230500,1.2231400,1.2229000,1.2230800,310
EURUSD,1,20210601,014500,1.2230800,1.2231000,1.2229000,1.2230300,212
EURUSD,1,20210601,014600,1.2230500,1.2231000,1.2228000,1.2230300,298
EURUSD,1,20210601,014700,1.2229000,1.2230700,1.2229000,1.2230200,382
EURUSD,1,20210601,014800,1.2230000,1.2231300,1.2228000,1.2230900,244
EURUSD,1,20210601,014900,1.2230900,1.2231200,1.2229000,1.2230800,320
EURUSD,1,20210601,015000,1.2230800,1.2231300,1.2230000,1.2230800,348
EURUSD,1,20210601,015100,1.2230900,1.2231100,1.2230000,1.2230900,832
EURUSD,1,20210601,015200,1.2230800,1.2231100,1.2230000,1.2230700,1009
EURUSD,1,20210601,015300,1.2230000,1.2231100,1.2228000,1.2230300,238
EURUSD,1,20210601,015400,1.2230300,1.2230600,1.2227000,1.2229200,381
EURUSD,1,20210601,015500,1.2229300,1.2229500,1.2228000,1.2229300,223
EURUSD,1,20210601,015600,1.2229300,1.2229500,1.2228000,1.2229300,153
EURUSD,1,20210601,015700,1.2228000,1.2230000,1.2228000,1.2229800,140
EURUSD,1,20210601,015800,1.2229700,1.2230100,1.2227800,1.2229400,174
EURUSD,1,20210601,015900,1.2229800,1.2230000,1.2228000,1.2229900,69
EURUSD,1,20210601,020000,1.2229800,1.2230100,1.2229000,1.2230000,89
EURUSD,1,20210601,020100,1.2229900,1.2230100,1.2229000,1.2229700,138
EURUSD,1,20210601,020200,1.2229800,1.2230200,1.2227000,1.2229300,225
EURUSD,1,20210601,020300,1.2229300,1.2229600,1.2228000,1.2229300,121
EURUSD,1,20210601,020400,1.2229300,1.2229600,1.2226000,1.2226000,298
EURUSD,1,20210601,020500,1.2228300,1.2228600,1.2227000,1.2228400,109
EURUSD,1,20210601,020600,1.2228400,1.2228600,1.2227000,1.2228200,130
EURUSD,1,20210601,020700,1.2228300,1.2229100,1.2227000,1.2229100,113
EURUSD,1,20210601,020800,1.2228800,1.2229200,1.2228000,1.2228800,135
EURUSD,1,20210601,020900,1.2228000,1.2229200,1.2228000,1.2228000,121
EURUSD,1,20210601,021000,1.2228900,1.2229600,1.2227000,1.2229300,169
EURUSD,1,20210601,021100,1.2229300,1.2230000,1.2228000,1.2229300,95
EURUSD,1,20210601,021200,1.2229600,1.2229600,1.2227000,1.2229000,109
EURUSD,1,20210601,021300,1.2228000,1.2229600,1.2228000,1.2229400,30
EURUSD,1,20210601,021400,1.2229300,1.2230100,1.2228000,1.2229000,164
EURUSD,1,20210601,021500,1.2229800,1.2230700,1.2229000,1.2230700,189
EURUSD,1,20210601,021600,1.2230300,1.2230700,1.2229000,1.2229000,126
EURUSD,1,20210601,021700,1.2230300,1.2230600,1.2227900,1.2229800,173
EURUSD,1,20210601,021800,1.2230000,1.2230000,1.2228000,1.2229700,67
EURUSD,1,20210601,021900,1.2229500,1.2230000,1.2228000,1.2229300,77
EURUSD,1,20210601,022000,1.2229400,1.2229900,1.2227500,1.2229700,93
EURUSD,1,20210601,022100,1.2227400,1.2229700,1.2227000,1.2229000,60
EURUSD,1,20210601,022200,1.2229600,1.2229700,1.2228000,1.2229300,79
EURUSD,1,20210601,022300,1.2229300,1.2230500,1.2228000,1.2230100,188
EURUSD,1,20210601,022400,1.2230400,1.2231200,1.2228000,1.2231000,226
EURUSD,1,20210601,022500,1.2230800,1.2231500,1.2230000,1.2230000,241
EURUSD,1,20210601,022600,1.2231000,1.2231400,1.2230000,1.2230900,153
EURUSD,1,20210601,022700,1.2230800,1.2231100,1.2228000,1.2229000,287
EURUSD,1,20210601,022800,1.2229000,1.2230400,1.2229000,1.2230100,119
EURUSD,1,20210601,022900,1.2230100,1.2231100,1.2229000,1.2230600,161
EURUSD,1,20210601,023000,1.2230700,1.2231200,1.2229000,1.2231000,93
EURUSD,1,20210601,023100,1.2230900,1.2231300,1.2230000,1.2231000,218
EURUSD,1,20210601,023200,1.2230800,1.2231500,1.2230000,1.2230000,218
EURUSD,1,20210601,023300,1.2231100,1.2231200,1.2228000,1.2230300,180
EURUSD,1,20210601,023400,1.2229000,1.2231200,1.2229000,1.2231000,271
EURUSD,1,20210601,023500,1.2231000,1.2231000,1.2229000,1.2229000,61
EURUSD,1,20210601,023600,1.2231000,1.2234000,1.2229000,1.2231100,139
EURUSD,1,20210601,023700,1.2231000,1.2231600,1.2230000,1.2231200,141
EURUSD,1,20210601,023800,1.2231000,1.2232000,1.2229000,1.2230000,147
EURUSD,1,20210601,023900,1.2231000,1.2233000,1.2229900,1.2232000,383
EURUSD,1,20210601,024000,1.2233000,1.2233300,1.2231000,1.2232000,154
EURUSD,1,20210601,024100,1.2233000,1.2234300,1.2231000,1.2233700,568
EURUSD,1,20210601,024200,1.2234000,1.2234200,1.2232000,1.2233300,191
EURUSD,1,20210601,024300,1.2233600,1.2233800,1.2231000,1.2233200,286
EURUSD,1,20210601,024400,1.2233400,1.2234300,1.2232000,1.2233900,341
EURUSD,1,20210601,024500,1.2233700,1.2234500,1.2232000,1.2233800,336
EURUSD,1,20210601,024600,1.2233800,1.2234200,1.2232000,1.2233700,187
EURUSD,1,20210601,024700,1.2233700,1.2234000,1.2230900,1.2233400,493
EURUSD,1,20210601,024800,1.2233000,1.2233700,1.2232000,1.2233400,116
EURUSD,1,20210601,024900,1.2232000,1.2234000,1.2232000,1.2233300,147
EURUSD,1,20210601,025000,1.2233200,1.2233500,1.2231000,1.2233000,221
EURUSD,1,20210601,025100,1.2232800,1.2233600,1.2232000,1.2233400,139
EURUSD,1,20210601,025200,1.2233200,1.2233600,1.2230900,1.2233200,247
EURUSD,1,20210601,025300,1.2233200,1.2233600,1.2232000,1.2233100,208
EURUSD,1,20210601,025400,1.2233200,1.2233400,1.2232000,1.2233000,220
EURUSD,1,20210601,025500,1.2232900,1.2233100,1.2231000,1.2232700,202
EURUSD,1,20210601,025600,1.2232700,1.2233200,1.2231000,1.2232800,220
EURUSD,1,20210601,025700,1.2233200,1.2233200,1.2232000,1.2232800,105
EURUSD,1,20210601,025800,1.2232900,1.2233200,1.2232000,1.2233000,106
EURUSD,1,20210601,025900,1.2232000,1.2233100,1.2231000,1.2232400,196
EURUSD,1,20210601,030000,1.2232400,1.2233000,1.2231000,1.2232300,158
EURUSD,1,20210601,030100,1.2232000,1.2234500,1.2231000,1.2233300,948
EURUSD,1,20210601,030200,1.2233400,1.2234300,1.2230500,1.2231000,920
EURUSD,1,20210601,030300,1.2232500,1.2232700,1.2227600,1.2230000,910
EURUSD,1,20210601,030400,1.2229800,1.2230300,1.2227000,1.2230000,725
EURUSD,1,20210601,030500,1.2229900,1.2230100,1.2226900,1.2228800,364
EURUSD,1,20210601,030600,1.2228800,1.2229100,1.2225700,1.2228900,573
EURUSD,1,20210601,030700,1.2228700,1.2229800,1.2227000,1.2229200,589
EURUSD,1,20210601,030800,1.2228000,1.2229600,1.2225900,1.2228000,498
EURUSD,1,20210601,030900,1.2227700,1.2229100,1.2227000,1.2228900,545
EURUSD,1,20210601,031000,1.2229000,1.2229000,1.2225900,1.2227600,495
EURUSD,1,20210601,031100,1.2227800,1.2227900,1.2225000,1.2227400,528
EURUSD,1,20210601,031200,1.2227500,1.2227600,1.2223000,1.2225300,619
EURUSD,1,20210601,031300,1.2225500,1.2225700,1.2223000,1.2225300,276
EURUSD,1,20210601,031400,1.2225300,1.2226600,1.2223900,1.2225500,565
EURUSD,1,20210601,031500,1.2225300,1.2226100,1.2224000,1.2225000,439
EURUSD,1,20210601,031600,1.2225800,1.2227000,1.2224000,1.2226800,309
EURUSD,1,20210601,031700,1.2227000,1.2227000,1.2224000,1.2227000,408
EURUSD,1,20210601,031800,1.2226800,1.2227000,1.2225000,1.2226500,309
EURUSD,1,20210601,031900,1.2226500,1.2227500,1.2225000,1.2227100,346
EURUSD,1,20210601,032000,1.2227400,1.2227500,1.2226000,1.2226000,291
EURUSD,1,20210601,032100,1.2227200,1.2227200,1.2224000,1.2225000,333
EURUSD,1,20210601,032200,1.2226500,1.2226600,1.2224000,1.2225500,470
EURUSD,1,20210601,032300,1.2225500,1.2226100,1.2223000,1.2225000,254
EURUSD,1,20210601,032400,1.2225900,1.2226500,1.2223900,1.2226100,427
EURUSD,1,20210601,032500,1.2226000,1.2226200,1.2222000,1.2223000,700
EURUSD,1,20210601,032600,1.2223900,1.2224800,1.2222000,1.2224400,271
EURUSD,1,20210601,032700,1.2223000,1.2224400,1.2222000,1.2223900,501
EURUSD,1,20210601,032800,1.2224000,1.2225700,1.2222000,1.2225000,576
EURUSD,1,20210601,032900,1.2224000,1.2226000,1.2224000,1.2226000,253
EURUSD,1,20210601,033000,1.2225700,1.2227000,1.2224000,1.2226400,352
EURUSD,1,20210601,033100,1.2226400,1.2227300,1.2224000,1.2227200,384
EURUSD,1,20210601,033200,1.2227100,1.2228200,1.2225400,1.2227300,479
EURUSD,1,20210601,033300,1.2227300,1.2227600,1.2225000,1.2227300,512
EURUSD,1,20210601,033400,1.2227300,1.2228300,1.2225000,1.2227300,482
EURUSD,1,20210601,033500,1.2226000,1.2227800,1.2225000,1.2227500,390
EURUSD,1,20210601,033600,1.2227300,1.2228200,1.2226000,1.2227800,447
EURUSD,1,20210601,033700,1.2228000,1.2228400,1.2226000,1.2228100,391
EURUSD,1,20210601,033800,1.2228100,1.2229000,1.2226000,1.2228300,286
EURUSD,1,20210601,033900,1.2227000,1.2229000,1.2226000,1.2228500,293
EURUSD,1,20210601,034000,1.2228300,1.2229200,1.2226400,1.2228500,394
EURUSD,1,20210601,034100,1.2228000,1.2229000,1.2227000,1.2228400,215
EURUSD,1,20210601,034200,1.2228400,1.2229300,1.2227000,1.2228800,316
EURUSD,1,20210601,034300,1.2229100,1.2229200,1.2227000,1.2228300,378
EURUSD,1,20210601,034400,1.2228400,1.2228700,1.2225900,1.2227500,399
EURUSD,1,20210601,034500,1.2227500,1.2228000,1.2224500,1.2227400,547
EURUSD,1,20210601,034600,1.2227400,1.2228500,1.2226000,1.2228000,650
EURUSD,1,20210601,034700,1.2227900,1.2228300,1.2226000,1.2226000,260
EURUSD,1,20210601,034800,1.2227000,1.2228300,1.2225000,1.2227700,397
EURUSD,1,20210601,034900,1.2227700,1.2228300,1.2226000,1.2227500,418
EURUSD,1,20210601,035000,1.2227800,1.2228300,1.2227000,1.2227000,637
EURUSD,1,20210601,035100,1.2227800,1.2229200,1.2227000,1.2228900,779
EURUSD,1,20210601,035200,1.2228900,1.2229700,1.2227000,1.2229700,648
EURUSD,1,20210601,035300,1.2229400,1.2229900,1.2226900,1.2227000,598
EURUSD,1,20210601,035400,1.2228400,1.2229700,1.2227000,1.2229300,973
EURUSD,1,20210601,035500,1.2229300,1.2230300,1.2226400,1.2228200,883
EURUSD,1,20210601,035600,1.2228200,1.2229500,1.2226000,1.2229300,666
EURUSD,1,20210601,035700,1.2229400,1.2230000,1.2227000,1.2229500,718
EURUSD,1,20210601,035800,1.2229400,1.2230000,1.2227000,1.2229000,719
EURUSD,1,20210601,035900,1.2228000,1.2230700,1.2228000,1.2230400,571
EURUSD,1,20210601,040000,1.2230400,1.2230600,1.2227000,1.2229300,875
EURUSD,1,20210601,040100,1.2229600,1.2230500,1.2227000,1.2229800,1651
EURUSD,1,20210601,040200,1.2229700,1.2231100,1.2227000,1.2228000,1377
EURUSD,1,20210601,040300,1.2229300,1.2230100,1.2228000,1.2228000,605
EURUSD,1,20210601,040400,1.2229300,1.2229600,1.2226400,1.2228700,626
EURUSD,1,20210601,040500,1.2228000,1.2229100,1.2227000,1.2228700,327
EURUSD,1,20210601,040600,1.2228700,1.2229100,1.2228000,1.2228800,119
EURUSD,1,20210601,040700,1.2228600,1.2230200,1.2228000,1.2230200,339
EURUSD,1,20210601,040800,1.2229000,1.2231000,1.2227900,1.2230200,702
EURUSD,1,20210601,040900,1.2229000,1.2230600,1.2228000,1.2230000,652
EURUSD,1,20210601,041000,1.2230000,1.2230400,1.2229000,1.2229800,499
EURUSD,1,20210601,041100,1.2229800,1.2230300,1.2226900,1.2228900,642
EURUSD,1,20210601,041200,1.2229100,1.2230600,1.2228000,1.2230300,495
EURUSD,1,20210601,041300,1.2230300,1.2232100,1.2228000,1.2230700,1157
EURUSD,1,20210601,041400,1.2230700,1.2231700,1.2229000,1.2231200,661
EURUSD,1,20210601,041500,1.2230000,1.2233000,1.2229000,1.2230000,1259
EURUSD,1,20210601,041600,1.2232200,1.2233000,1.2229900,1.2231000,1713
EURUSD,1,20210601,041700,1.2232300,1.2233700,1.2230000,1.2233300,1079
EURUSD,1,20210601,041800,1.2233300,1.2234700,1.2232000,1.2234300,1070
EURUSD,1,20210601,041900,1.2234000,1.2235300,1.2232000,1.2234300,1062
EURUSD,1,20210601,042000,1.2234300,1.2236300,1.2232000,1.2234600,882
EURUSD,1,20210601,042100,1.2234500,1.2236500,1.2232900,1.2235100,1211
EURUSD,1,20210601,042200,1.2235100,1.2235300,1.2231000,1.2232000,952
EURUSD,1,20210601,042300,1.2233400,1.2234300,1.2231000,1.2233400,732
EURUSD,1,20210601,042400,1.2233400,1.2234000,1.2230900,1.2232800,619
EURUSD,1,20210601,042500,1.2232800,1.2234000,1.2231000,1.2233700,476
EURUSD,1,20210601,042600,1.2233700,1.2233800,1.2230900,1.2232000,523
EURUSD,1,20210601,042700,1.2232900,1.2233300,1.2232000,1.2232800,333
EURUSD,1,20210601,042800,1.2232900,1.2235100,1.2231000,1.2234900,829
EURUSD,1,20210601,042900,1.2234900,1.2235000,1.2231900,1.2233200,743
EURUSD,1,20210601,043000,1.2233300,1.2233500,1.2230000,1.2232200,831
EURUSD,1,20210601,043100,1.2232400,1.2232600,1.2230000,1.2231600,1508
EURUSD,1,20210601,043200,1.2231400,1.2232000,1.2229000,1.2231500,1273
EURUSD,1,20210601,043300,1.2231300,1.2233200,1.2229000,1.2232000,1182
EURUSD,1,20210601,043400,1.2232600,1.2233100,1.2229700,1.2232900,964
EURUSD,1,20210601,043500,1.2231000,1.2233600,1.2230000,1.2233200,938
EURUSD,1,20210601,043600,1.2233100,1.2233300,1.2230000,1.2232100,1026
EURUSD,1,20210601,043700,1.2232100,1.2233300,1.2230000,1.2232900,783
EURUSD,1,20210601,043800,1.2233200,1.2233600,1.2229900,1.2232800,1193
EURUSD,1,20210601,043900,1.2232800,1.2233600,1.2230000,1.2232400,1189
EURUSD,1,20210601,044000,1.2232400,1.2233200,1.2229900,1.2231800,1178
EURUSD,1,20210601,044100,1.2231800,1.2233500,1.2230000,1.2233100,977
EURUSD,1,20210601,044200,1.2233100,1.2233700,1.2231000,1.2233200,557
EURUSD,1,20210601,044300,1.2233000,1.2233300,1.2230000,1.2232100,665
EURUSD,1,20210601,044400,1.2231900,1.2232300,1.2229000,1.2231000,770
EURUSD,1,20210601,044500,1.2231000,1.2231600,1.2229000,1.2231400,671
EURUSD,1,20210601,044600,1.2231300,1.2232300,1.2229000,1.2231000,792
EURUSD,1,20210601,044700,1.2231800,1.2232100,1.2231000,1.2231800,161
EURUSD,1,20210601,044800,1.2231900,1.2232100,1.2231000,1.2231800,568
EURUSD,1,20210601,044900,1.2231800,1.2232100,1.2231000,1.2231800,609
EURUSD,1,20210601,045000,1.2231800,1.2232700,1.2230000,1.2232400,364
EURUSD,1,20210601,045100,1.2232400,1.2234300,1.2231000,1.2233700,1067
EURUSD,1,20210601,045200,1.2233900,1.2234300,1.2231000,1.2233100,1022
EURUSD,1,20210601,045300,1.2233000,1.2233500,1.2232000,1.2233100,731
EURUSD,1,20210601,045400,1.2232000,1.2233300,1.2230000,1.2232300,888
EURUSD,1,20210601,045500,1.2232600,1.2233200,1.2230000,1.2232000,783
EURUSD,1,20210601,045600,1.2232600,1.2233200,1.2230000,1.2231000,877
EURUSD,1,20210601,045700,1.2231600,1.2232100,1.2229000,1.2232100,857
EURUSD,1,20210601,045800,1.2231800,1.2233000,1.2229000,1.2231300,889
EURUSD,1,20210601,045900,1.2231300,1.2232100,1.2230000,1.2231700,526
EURUSD,1,20210601,050000,1.2231700,1.2232000,1.2228000,1.2231600,1137
EURUSD,1,20210601,050100,1.2231600,1.2232300,1.2229000,1.2230000,900
EURUSD,1,20210601,050200,1.2231300,1.2231900,1.2228000,1.2230300,723
EURUSD,1,20210601,050300,1.2230500,1.2231000,1.2229000,1.2230600,368
EURUSD,1,20210601,050400,1.2230600,1.2231100,1.2229000,1.2230800,515
EURUSD,1,20210601,050500,1.2230800,1.2231600,1.2229900,1.2230800,589
EURUSD,1,20210601,050600,1.2230800,1.2232600,1.2230000,1.2232300,759
EURUSD,1,20210601,050700,1.2232300,1.2234000,1.2231000,1.2233500,496
EURUSD,1,20210601,050800,1.2233600,1.2235000,1.2232000,1.2234300,694
EURUSD,1,20210601,050900,1.2234500,1.2235700,1.2232000,1.2234000,660
EURUSD,1,20210601,051000,1.2235300,1.2235400,1.2232000,1.2234100,788
EURUSD,1,20210601,051100,1.2234000,1.2234600,1.2232000,1.2234300,550
EURUSD,1,20210601,051200,1.2234300,1.2234800,1.2232000,1.2234000,544
EURUSD,1,20210601,051300,1.2234000,1.2234200,1.2231300,1.2231300,383
EURUSD,1,20210601,051400,1.2233000,1.2234200,1.2231000,1.2233300,842
EURUSD,1,20210601,051500,1.2233500,1.2234000,1.2231000,1.2232800,558
EURUSD,1,20210601,051600,1.2232800,1.2233200,1.2230000,1.2232300,776
EURUSD,1,20210601,051700,1.2232200,1.2232600,1.2229000,1.2230000,597
EURUSD,1,20210601,051800,1.2231500,1.2231600,1.2229000,1.2231300,360
EURUSD,1,20210601,051900,1.2231200,1.2231500,1.2228600,1.2230500,636
EURUSD,1,20210601,052000,1.2230600,1.2231100,1.2228000,1.2230800,486
EURUSD,1,20210601,052100,1.2230800,1.2231100,1.2228000,1.2230400,542
EURUSD,1,20210601,052200,1.2230300,1.2231100,1.2229000,1.2230900,713
EURUSD,1,20210601,052300,1.2230800,1.2231700,1.2229000,1.2231000,535
EURUSD,1,20210601,052400,1.2231000,1.2231300,1.2230000,1.2231000,275
EURUSD,1,20210601,052500,1.2230000,1.2231700,1.2230000,1.2230900,238
EURUSD,1,20210601,052600,1.2230900,1.2232000,1.2230000,1.2231400,498
EURUSD,1,20210601,052700,1.2231400,1.2232100,1.2230000,1.2231800,414
EURUSD,1,20210601,052800,1.2231800,1.2232200,1.2231000,1.2231900,240
EURUSD,1,20210601,052900,1.2231800,1.2232100,1.2229000,1.2229000,264
EURUSD,1,20210601,053000,1.2231400,1.2231600,1.2230000,1.2231000,191
EURUSD,1,20210601,053100,1.2231000,1.2231500,1.2230000,1.2231100,465
EURUSD,1,20210601,053200,1.2231100,1.2231100,1.2229000,1.2230300,298
EURUSD,1,20210601,053300,1.2230300,1.2231100,1.2228000,1.2231000,559
EURUSD,1,20210601,053400,1.2230700,1.2231300,1.2229000,1.2230300,434
EURUSD,1,20210601,053500,1.2230300,1.2231000,1.2228000,1.2229000,579
EURUSD,1,20210601,053600,1.2230600,1.2230700,1.2228000,1.2230000,434
EURUSD,1,20210601,053700,1.2230000,1.2230300,1.2228000,1.2229900,555
EURUSD,1,20210601,053800,1.2229900,1.2229900,1.2227000,1.2229300,480
EURUSD,1,20210601,053900,1.2228000,1.2229700,1.2228000,1.2229300,330
EURUSD,1,20210601,054000,1.2229300,1.2229600,1.2227000,1.2229300,328
EURUSD,1,20210601,054100,1.2229400,1.2229500,1.2227000,1.2229200,463
EURUSD,1,20210601,054200,1.2229200,1.2229300,1.2227000,1.2227000,211
EURUSD,1,20210601,054300,1.2228700,1.2229000,1.2227000,1.2228700,222
EURUSD,1,20210601,054400,1.2228600,1.2229000,1.2227000,1.2228700,141
EURUSD,1,20210601,054500,1.2228800,1.2229000,1.2227000,1.2228300,296
EURUSD,1,20210601,054600,1.2228200,1.2230000,1.2227000,1.2229600,473
EURUSD,1,20210601,054700,1.2229600,1.2230000,1.2228000,1.2229700,202
EURUSD,1,20210601,054800,1.2229700,1.2230000,1.2228000,1.2229800,205
EURUSD,1,20210601,054900,1.2230000,1.2230100,1.2227300,1.2229000,522
EURUSD,1,20210601,055000,1.2229800,1.2231500,1.2229000,1.2230900,594
EURUSD,1,20210601,055100,1.2230900,1.2231500,1.2229000,1.2230700,403
EURUSD,1,20210601,055200,1.2231000,1.2231500,1.2229000,1.2231200,489
EURUSD,1,20210601,055300,1.2231200,1.2232000,1.2230000,1.2231800,412
EURUSD,1,20210601,055400,1.2232100,1.2232100,1.2230000,1.2232000,278
EURUSD,1,20210601,055500,1.2231000,1.2232000,1.2229000,1.2231000,485
EURUSD,1,20210601,055600,1.2230800,1.2231000,1.2229000,1.2230300,583
EURUSD,1,20210601,055700,1.2230600,1.2230700,1.2227300,1.2227400,478
EURUSD,1,20210601,055800,1.2229300,1.2229400,1.2225000,1.2226000,816
EURUSD,1,20210601,055900,1.2227200,1.2228000,1.2224000,1.2226000,769
EURUSD,1,20210601,060000,1.2226700,1.2228500,1.2225000,1.2227800,878
EURUSD,1,20210601,060100,1.2227800,1.2228500,1.2226000,1.2227000,515
EURUSD,1,20210601,060200,1.2228300,1.2229000,1.2227000,1.2228300,470
EURUSD,1,20210601,060300,1.2227000,1.2229000,1.2225600,1.2227700,491
EURUSD,1,20210601,060400,1.2227900,1.2228000,1.2225400,1.2226000,236
EURUSD,1,20210601,060500,1.2227400,1.2228300,1.2224900,1.2226000,704
EURUSD,1,20210601,060600,1.2226900,1.2227200,1.2226000,1.2226900,476
EURUSD,1,20210601,060700,1.2226800,1.2227500,1.2224900,1.2226800,528
EURUSD,1,20210601,060800,1.2226800,1.2227400,1.2225000,1.2226700,397
EURUSD,1,20210601,060900,1.2226700,1.2227200,1.2223900,1.2226800,684
EURUSD,1,20210601,061000,1.2226700,1.2228000,1.2225000,1.2227600,452
EURUSD,1,20210601,061100,1.2227900,1.2228700,1.2225900,1.2228300,763
EURUSD,1,20210601,061200,1.2228300,1.2228700,1.2226000,1.2227000,684
EURUSD,1,20210601,061300,1.2228400,1.2229800,1.2226000,1.2229400,839
